OBJECTID,NAME_PY,NAME_CH,NAME_FT,X_COORD,Y_COORD,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,DYN_PY,DYN_CH,LEV1_PY,LEV1_CH,LEV2_PY,LEV2_CH,CNTY_PY,CNTY_CH,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE
327,Qishan Xian,岐山县,岐山縣,107.627090,34.439636,陕西省岐山县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Fengxiang Fu,凤翔府,,岐山县,120003,POINT,121328,FROM_AC,左鹏,左鹏,,2002/06/25
328,Baoji Xian,宝鸡县,寶雞縣,107.140381,34.381870,陕西省宝鸡市,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Fengxiang Fu,凤翔府,,宝鸡县,120003,POINT,121329,FROM_AC,左鹏,左鹏,,2002/06/25
329,Fufeng Xian,扶风县,扶風縣,107.868492,34.361824,陕西省扶风县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Fengxiang Fu,凤翔府,,扶风县,120003,POINT,121330,FROM_AC,左鹏,左鹏,,2002/06/25
330,Mei Xian,郿县,郿縣,107.754791,34.273563,陕西省眉县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Fengxiang Fu,凤翔府,,郿县,120003,POINT,121331,FROM_AC,左鹏,左鹏,,2002/06/25
331,Linyou Xian,麟游县,麟游縣,107.813141,34.683945,陕西省麟游县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Fengxiang Fu,凤翔府,,麟游县,120003,POINT,121332,FROM_AC,左鹏,左鹏,,2002/06/25
332,Qianyang Xian,汧阳县,汧陽縣,107.133858,34.644875,陕西省千阳县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Fengxiang Fu,凤翔府,,汧阳县,120003,POINT,121333,FROM_AC,左鹏,左鹏,,2002/06/25
333,Long Zhou,陇州,隴州,106.852959,34.891407,陕西省陇县县治,Zhou,州,6,1911,9,1911,9,,,Shannxi,陕西,Fengxiang Fu,凤翔府,,陇州,120003,POINT,121334,FROM_AC,左鹏,左鹏,,2002/06/25
334,Nanzheng Xian,南郑县,南鄭縣,107.035187,33.076485,陕西省汉中市市治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Hanzhong Fu,汉中府,,南郑县,120003,POINT,121335,FROM_AC,左鹏,左鹏,,2002/06/25
335,Feng Xian,凤县,鳳縣,106.622940,33.945248,陕西省凤县凤州,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Hanzhong Fu,汉中府,,凤县,120003,POINT,121336,FROM_AC,左鹏,左鹏,,2002/06/25
336,Liuba Ting,留坝厅,留壩廳,106.927345,33.619236,陕西省留坝县县治,Ting,厅,6,1911,9,1911,9,,,Shannxi,陕西,Hanzhong Fu,汉中府,,留坝厅,120003,POINT,121337,FROM_AC,左鹏,左鹏,,2002/06/25
337,Lueyang Xian,略阳县,略陽縣,106.161308,33.332401,陕西省略阳县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Hanzhong Fu,汉中府,,略阳县,120003,POINT,121338,FROM_AC,左鹏,左鹏,,2002/06/25
338,Mian Xian,沔县,沔縣,106.621712,33.151005,陕西省勉县老城,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Hanzhong Fu,汉中府,,沔县,120003,POINT,121339,FROM_AC,左鹏,左鹏,,2002/06/25
339,Baocheng Xian,褒城县,褒城縣,106.969261,33.200390,陕西省汉中市褒河,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Hanzhong Fu,汉中府,,褒城县,120003,POINT,121340,FROM_AC,左鹏,左鹏,,2002/06/25
340,Ningqiang Zhou,宁羌州,寧羌州,106.254318,32.819630,陕西省宁强县县治,Zhou,州,6,1911,9,1911,9,,,Shannxi,陕西,Hanzhong Fu,汉中府,,宁羌州,120003,POINT,121341,FROM_AC,左鹏,左鹏,,2002/06/25
341,Chenggu Xian,城固县,城固縣,107.327942,33.157131,陕西省城固县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Hanzhong Fu,汉中府,,城固县,120003,POINT,121342,FROM_AC,左鹏,左鹏,,2002/06/25
342,Yang Xian,洋县,洋縣,107.541725,33.221088,陕西省洋县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Hanzhong Fu,汉中府,,洋县,120003,POINT,121343,FROM_AC,左鹏,左鹏,,2002/06/25
343,Foping Ting,佛坪厅,佛坪廳,107.748634,33.789654,陕西省周至县老县城,Ting,厅,6,1911,9,1911,9,,,Shannxi,陕西,Hanzhong Fu,汉中府,,佛坪厅,120003,POINT,121344,FROM_AC,左鹏,左鹏,,2002/06/25
344,Xixiang Xian,西乡县,西鄉縣,107.760369,32.990273,陕西省西乡县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Hanzhong Fu,汉中府,,西乡县,120003,POINT,121345,FROM_AC,左鹏,左鹏,,2002/06/25
345,Dingyuan Ting,定远厅,定遠廳,107.895981,32.534290,陕西省镇巴县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Hanzhong Fu,汉中府,,定远厅,120003,POINT,121346,FROM_AC,左鹏,左鹏,,2002/06/25
346,Wugong Xian,武功县,武功縣,108.105102,34.332054,陕西省武功县武功镇,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Qian Zhou,乾州,,武功县,120003,POINT,121347,FROM_AC,左鹏,左鹏,,2002/06/25
347,Yongshou Xian,永寿县,永壽縣,108.043968,34.812748,陕西省永寿县永平镇,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Qian Zhou,乾州,,永寿县,120003,POINT,121348,FROM_AC,左鹏,左鹏,,2002/06/25
348,Shiquan Xian,石泉县,石泉縣,108.253456,33.043373,陕西省石泉县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Xing'an Fu,兴安府,,石泉县,120003,POINT,121349,FROM_AC,左鹏,左鹏,,2002/06/25
349,Hanyin Ting,汉阴厅,漢陰廳,108.515442,32.895229,陕西省汉阴县县治,Ting,厅,6,1911,9,1911,9,,,Shannxi,陕西,Xing'an Fu,兴安府,,汉阴厅,120003,POINT,121350,FROM_AC,左鹏,左鹏,,2002/06/25
350,Ziyang Xian,紫阳县,紫陽縣,108.538215,32.537327,陕西省紫阳县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Xing'an Fu,兴安府,,紫阳县,120003,POINT,121351,FROM_AC,左鹏,左鹏,,2002/06/25
351,Zhuanping Ting,砖坪厅,磚坪廳,108.899208,32.313961,陕西省岚皋县县治,Ting,厅,6,1911,9,1911,9,,,Shannxi,陕西,Xing'an Fu,兴安府,,砖坪厅,120003,POINT,121352,FROM_AC,左鹏,左鹏,,2002/06/25
352,Pingli Xian,平利县,平利縣,109.361099,32.400501,陕西省平利县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Xing'an Fu,兴安府,,平利县,120003,POINT,121353,FROM_AC,左鹏,左鹏,,2002/06/25
353,Xunyang Xian,洵阳县,洵陽縣,109.372360,32.831093,陕西省旬阳县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Xing'an Fu,兴安府,,洵阳县,120003,POINT,121354,FROM_AC,左鹏,左鹏,,2002/06/25
354,Baihe Xian,白河县,白河縣,110.106728,32.814625,陕西省白河县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Xing'an Fu,兴安府,,白河县,120003,POINT,121355,FROM_AC,左鹏,左鹏,,2002/06/25
355,Zhen'an Xian,镇安县,鎮安縣,109.153290,33.431843,陕西省镇安县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Shang Zhou,商州,,镇安县,120003,POINT,121356,FROM_AC,左鹏,左鹏,,2002/06/25
356,Shanyang Xian,山阳县,山陽縣,109.878983,33.533928,陕西省山阳县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Shang Zhou,商州,,山阳县,120003,POINT,121357,FROM_AC,左鹏,左鹏,,2002/06/25
357,Shangnan Xian,商南县,商南縣,110.870667,33.530945,陕西省商南县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Shang Zhou,商州,,商南县,120003,POINT,121358,FROM_AC,左鹏,左鹏,,2002/06/25
358,Luonan Xian,洛南县,洛南縣,110.134964,34.095757,陕西省洛南县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Shang Zhou,商州,,洛南县,120003,POINT,121359,FROM_AC,左鹏,左鹏,,2002/06/25
359,Hua Zhou,华州,華州,109.759888,34.519627,陕西省华县县治,Zhou,州,6,1911,9,1911,9,,,Shannxi,陕西,Tong Zhou,同州府,,华州,120003,POINT,121360,FROM_AC,左鹏,左鹏,,2002/06/25
360,Huayin Xian,华阴县,華陰縣,110.089363,34.568310,陕西省华阴市县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Tong Zhou,同州府,,华阴县,120003,POINT,121361,FROM_AC,左鹏,左鹏,,2002/06/25
361,Tongguan Ting,潼关厅,潼關廳,110.273651,34.598808,陕西省潼关县港口镇,Ting,厅,6,1911,9,1911,9,,,Shannxi,陕西,Tong Zhou,同州府,,潼关厅,120003,POINT,121362,FROM_AC,左鹏,左鹏,,2002/06/25
362,Pucheng Xian,蒲城县,蒲城縣,109.585121,34.955936,陕西省蒲城县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Tong Zhou,同州府,,蒲城县,120003,POINT,121363,FROM_AC,左鹏,左鹏,,2002/06/25
363,Dali Xian,大荔县,大荔縣,109.939082,34.797245,陕西省大荔县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Tong Zhou,同州府,,大荔县,120003,POINT,121364,FROM_AC,左鹏,左鹏,,2002/06/25
364,Chaoyi Xian,朝邑县,朝邑縣,110.122513,34.789036,陕西省大荔县朝邑镇,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Tong Zhou,同州府,,朝邑县,120003,POINT,121365,FROM_AC,左鹏,左鹏,,2002/06/25
365,Baishui Xian,白水县,白水縣,109.587059,35.181622,陕西省白水县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Tong Zhou,同州府,,白水县,120003,POINT,121366,FROM_AC,左鹏,左鹏,,2002/06/25
366,Chengcheng Xian,澄城县,澄城縣,109.930443,35.190914,陕西省澄城县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Tong Zhou,同州府,,澄城县,120003,POINT,121367,FROM_AC,左鹏,左鹏,,2002/06/25
367,Heyang Xian,郃阳县,郃陽縣,110.151016,35.242584,陕西省合阳县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Tong Zhou,同州府,,郃阳县,120003,POINT,121368,FROM_AC,左鹏,左鹏,,2002/06/25
368,Hancheng Xian,韩城县,韓城縣,110.437637,35.465939,陕西省韩城市市治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Tong Zhou,同州府,,韩城县,120003,POINT,121369,FROM_AC,左鹏,左鹏,,2002/06/25
369,Chunhua Xian,淳化县,淳化縣,108.570091,34.808723,陕西省淳化县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Bin Zhou,邠州,,淳化县,120003,POINT,121370,FROM_AC,左鹏,左鹏,,2002/06/25
370,Changwu Xian,长武县,長武縣,107.789322,35.205440,陕西省长武县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Bin Zhou,邠州,,长武县,120003,POINT,121371,FROM_AC,左鹏,左鹏,,2002/06/25
371,Sanshui Xian,三水县,三水縣,108.332581,35.122498,陕西省旬邑县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Bin Zhou,邠州,,三水县,120003,POINT,121372,FROM_AC,孟刚,孟刚,,2002/06/25
372,Yijun Xian,宜君县,宜君縣,109.113106,35.397278,陕西省宜君县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Fu Zhou,鄜州,,宜君县,120003,POINT,121373,FROM_AC,左鹏,左鹏,,2002/06/25
373,Zhongbu Xian,中部县,中部縣,109.263817,35.589474,陕西省黄陵县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Fu Zhou,鄜州,,中部县,120003,POINT,121374,FROM_AC,左鹏,左鹏,,2002/06/25
374,Luochuan Xian,洛川县,洛川縣,109.427422,35.761604,陕西省洛川县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Fu Zhou,鄜州,,洛川县,120003,POINT,121375,FROM_AC,左鹏,左鹏,,2002/06/25
375,Yichuan Xian,宜川县,宜川縣,110.164879,36.045174,陕西省宜川县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yan'an Fu,延安府,,宜川县,120003,POINT,121376,FROM_AC,左鹏,左鹏,,2002/06/25
376,Yanchang Xian,延长县,延長縣,110.008743,36.583702,陕西省延长县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yan'an Fu,延安府,,延长县,120003,POINT,121377,FROM_AC,左鹏,左鹏,,2002/06/25
377,Ganquan Xian,甘泉县,甘泉縣,109.344574,36.278626,陕西省甘泉县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yan'an Fu,延安府,,甘泉县,120003,POINT,121378,FROM_AC,左鹏,左鹏,,2002/06/25
378,Yanchuan Xian,延川县,延川縣,110.182045,36.879646,陕西省延川县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yan'an Fu,延安府,,延川县,120003,POINT,121379,FROM_AC,左鹏,左鹏,,2002/06/25
379,Fushi Xian,肤施县,膚施縣,109.469910,36.591808,陕西省延安市市治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yan'an Fu,延安府,,肤施县,120003,POINT,121380,FROM_AC,左鹏,左鹏,,2002/06/25
380,Ansai Xian,安塞县,安塞縣,109.372658,36.751698,陕西省安塞县沿河湾,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yan'an Fu,延安府,,安塞县,120003,POINT,121381,FROM_AC,左鹏,左鹏,,2002/06/25
381,Bao'an Xian,保安县,保安縣,108.768036,36.823208,陕西省志丹县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yan'an Fu,延安府,,保安县,120003,POINT,121382,FROM_AC,左鹏,左鹏,,2002/06/25
382,Anding Xian,安定县,安定縣,109.515953,37.172073,陕西省子长县安定镇,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yan'an Fu,延安府,,安定县,120003,POINT,121383,FROM_AC,左鹏,左鹏,,2002/06/25
383,Jingbian Xian,靖边县,靖邊縣,108.654541,37.270473,陕西省靖边县新城,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yan'an Fu,延安府,,靖边县,120003,POINT,121384,FROM_AC,左鹏,左鹏,,2002/06/25
384,Dingbian Xian,定边县,定邊縣,107.591827,37.592659,陕西省定边县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yan'an Fu,延安府,,定边县,120003,POINT,121385,FROM_AC,左鹏,左鹏,,2002/06/25
385,Qingjian Xian,清涧县,清澗縣,110.125709,37.096618,陕西省清涧县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Suide Zhou,绥德州,,清涧县,120003,POINT,121386,FROM_AC,左鹏,左鹏,,2002/06/25
386,Wubao Xian,吴堡县,吳堡縣,110.735712,37.509976,陕西省吴堡县吴堡城,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Suide Zhou,绥德州,,吴堡县,120003,POINT,121387,FROM_FD,左鹏,左鹏,,2002/06/25
387,Mizhi Xian,米脂县,米脂縣,110.183258,37.760258,陕西省米脂县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Suide Zhou,绥德州,,米脂县,120003,POINT,121388,FROM_AC,左鹏,左鹏,,2002/06/25
388,Jia Zhou,葭州,葭州,110.495650,38.023484,陕西省佳县县治,Zhou,州,6,1911,9,1911,9,,,Shannxi,陕西,Yulin Fu,榆林府,,葭州,120003,POINT,121389,FROM_AC,左鹏,左鹏,,2002/06/25
389,Huaiyuan Xian,怀远县,懷遠縣,109.291603,37.959286,陕西省横山县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yulin Fu,榆林府,,怀远县,120003,POINT,121390,FROM_AC,左鹏,左鹏,,2002/06/25
390,Fugu Xian,府谷县,府谷縣,111.074661,39.032225,陕西省府谷县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yulin Fu,榆林府,,府谷县,120003,POINT,121391,FROM_AC,左鹏,左鹏,,2002/06/25
391,Shenmu Xian,神木县,神木縣,110.500923,38.821960,陕西省神木县县治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yulin Fu,榆林府,,神木县,120003,POINT,121392,FROM_AC,左鹏,左鹏,,2002/06/25
392,Yulin Xian,榆林县,榆林縣,109.753868,38.294708,陕西省榆林市市治,Xian,县,6,1911,9,1911,9,,,Shannxi,陕西,Yulin Fu,榆林府,,榆林县,120003,POINT,121393,FROM_AC,左鹏,左鹏,,2002/06/25
393,Quyang Xian,曲阳县,曲陽縣,114.690201,38.621449,河北曲阳县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Ding Zhou,定州,,,120009,POINT,121394,FROM_AC,满志敏,满志敏,,2002/06/10
394,Shenze Xian,深泽县,深澤縣,115.192085,38.184902,河北深泽县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Ding Zhou,定州,,,120009,POINT,121395,FROM_AC,满志敏,满志敏,,2002/06/10
395,Wuqiang Xian,武强县,武強縣,115.859230,37.994431,河北武强县武强镇,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Shen Zhou,深州,,,120009,POINT,121396,FROM_AC,满志敏,满志敏,,2002/06/10
396,Raoyang Xian,饶阳县,饒陽縣,115.736023,38.245987,河北饶阳县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Shen Zhou,深州,,,120009,POINT,121397,FROM_AC,满志敏,满志敏,,2002/06/10
397,Anping Xian,安平县,安平縣,115.510575,38.230526,河北安平县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Shen Zhou,深州,,,120009,POINT,121398,FROM_AC,满志敏,满志敏,,2002/06/10
398,Hejian Xian,河间县,河間縣,116.085533,38.435699,河北河间市治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Hejian Fu,河间府,,,120009,POINT,121399,FROM_AC,满志敏,满志敏,,2002/06/10
399,Xian Xian,献县,獻縣,116.114899,38.190697,河北献县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Hejian Fu,河间府,,,120009,POINT,121400,FROM_AC,满志敏,满志敏,,2002/06/10
400,Fucheng Xian,阜城县,阜城縣,116.144707,37.868179,河北阜城县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Hejian Fu,河间府,,,120009,POINT,121401,FROM_AC,满志敏,满志敏,,2002/06/10
401,Suning Xian,肃宁县,肅寧縣,115.831810,38.431767,河北肃宁县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Hejian Fu,河间府,,,120009,POINT,121402,FROM_AC,满志敏,满志敏,,2002/06/10
402,Renqiu Xian,任丘县,任丘縣,116.090484,38.707668,河北任丘市治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Hejian Fu,河间府,,,120009,POINT,121403,FROM_AC,满志敏,满志敏,,2002/06/10
403,Jiaohe Xian,交河县,交河縣,116.285118,38.017044,河北泊头市交河镇,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Hejian Fu,河间府,,,120009,POINT,121404,FROM_AC,满志敏,满志敏,,2002/06/10
404,Ningjin Xian,宁津县,寧津縣,116.792801,37.649857,山东宁津县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Hejian Fu,河间府,,,120009,POINT,121405,FROM_AC,满志敏,满志敏,,2002/06/10
405,Jing Zhou,景州,景州,116.258102,37.688007,河北景县治,Zhou,州,6,1911,9,1911,9,,,Zhili,直隶,Hejian Fu,河间府,,,120009,POINT,121406,FROM_AC,满志敏,满志敏,,2002/06/10
406,Wuqiao Xian,吴桥县,吳橋縣,116.503739,37.606762,河北吴桥县吴桥镇,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Hejian Fu,河间府,,,120009,POINT,121407,FROM_AC,满志敏,满志敏,,2002/06/10
407,Dongguang Xian,东光县,東光縣,116.532822,37.884556,河北东光县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Hejian Fu,河间府,,,120009,POINT,121408,FROM_AC,满志敏,满志敏,,2002/06/10
408,Gucheng Xian,故城县,故城縣,116.124138,37.380794,河北故城县故城镇,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Hejian Fu,河间府,,,120009,POINT,121409,FROM_AC,满志敏,满志敏,,2002/06/10
409,Nanpi Xian,南皮县,南皮縣,116.696785,38.037567,河北南皮县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Tianjin Fu,天津府,,,120009,POINT,121410,FROM_AC,满志敏,满志敏,,2002/06/10
410,Huolu Xian,获鹿县,獲鹿縣,114.307724,38.083111,河北获鹿县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121411,FROM_AC,满志敏,满志敏,,2002/06/10
411,Jingxing Xian,井陉县,井陘縣,114.017784,38.006161,河北井陉镇天水镇,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121412,FROM_AC,满志敏,满志敏,,2002/06/10
412,Fuping Xian,阜平县,阜平縣,114.187561,38.853050,河北阜平县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121413,FROM_AC,满志敏,满志敏,,2002/06/10
413,Luancheng Xian,栾城县,欒城縣,114.652695,37.885780,河北栾城县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121414,FROM_AC,满志敏,满志敏,,2002/06/10
414,Hangtang Xian,行唐县,行唐縣,114.543609,38.436070,河北行唐县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121415,FROM_AC,满志敏,满志敏,,2002/06/10
415,Lingshou Xian,灵寿县,靈壽縣,114.365883,38.305470,河北灵寿县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121416,FROM_AC,满志敏,满志敏,,2002/06/10
416,Xinle Xian,新乐县,新樂縣,114.787605,38.395042,河北新乐县承安镇,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121417,FROM_AC,满志敏,满志敏,,2002/06/10
417,Zhengding Xian,正定县,正定縣,114.563645,38.140110,河北正定县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121418,FROM_AC,满志敏,满志敏,,2002/06/10
418,Gaocheng Xian,藁城县,藁城縣,114.834183,38.036713,河北藁城县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121419,FROM_AC,满志敏,满志敏,,2002/06/10
419,Wuji Xian,无极县,無極縣,114.969360,38.176727,河北无极县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121420,FROM_AC,满志敏,满志敏,,2002/06/10
420,Jin Zhou,晋州,晉州,115.035423,38.032494,河北晋州市治,Zhou,州,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121421,FROM_AC,满志敏,满志敏,,2002/06/10
421,Zanhuang Xian,赞皇县,贊皇縣,114.376983,37.662655,河北赞皇县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121422,FROM_AC,满志敏,满志敏,,2002/06/10
422,Yuanshi Xian,元氏县,元氏縣,114.508812,37.750031,河北元氏县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121423,FROM_AC,满志敏,满志敏,,2002/06/10
423,Pingshan Xian,平山县,平山縣,114.193924,38.252403,河北平山县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhengding Fu,正定府,,,120009,POINT,121424,FROM_AC,满志敏,满志敏,,2002/06/10
424,Xingtai Xian,邢台县,邢臺縣,114.494263,37.066357,河北邢台市治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Shunde Fu,顺德府,,,120009,POINT,121425,FROM_AC,满志敏,满志敏,,2002/06/10
425,Shahe Xian,沙河县,沙河縣,114.499619,36.936829,河北沙河市沙河城,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Shunde Fu,顺德府,,,120009,POINT,121426,FROM_AC,满志敏,满志敏,,2002/06/10
426,Nanhe Xian,南和县,南和縣,114.687309,36.999573,河北南和县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Shunde Fu,顺德府,,,120009,POINT,121427,FROM_AC,满志敏,满志敏,,2002/06/10
427,Pingxiang Xian,平乡县,平鄉縣,114.918419,36.980137,河北平乡县平乡镇,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Shunde Fu,顺德府,,,120009,POINT,121428,FROM_AC,满志敏,满志敏,,2002/06/10
428,Guangzong Xian,广宗县,廣宗縣,115.146057,37.068100,河北广宗县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Shunde Fu,顺德府,,,120009,POINT,121429,FROM_AC,满志敏,满志敏,,2002/06/10
429,Julu Xian,巨鹿县,巨鹿縣,115.022843,37.212341,河北巨鹿县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Shunde Fu,顺德府,,,120009,POINT,121430,FROM_AC,满志敏,满志敏,,2002/06/10
430,Tangshan Xian,唐山县,唐山縣,114.698692,37.339809,河北隆尧县尧山,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Shunde Fu,顺德府,,,120009,POINT,121431,FROM_AC,满志敏,满志敏,,2002/06/10
431,Neiqiu Xian,内丘县,內丘縣,114.511864,37.295002,河北内丘县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Shunde Fu,顺德府,,,120009,POINT,121432,FROM_AC,满志敏,满志敏,,2002/06/10
432,Ren Xian,任县,任縣,114.680740,37.126076,河北任县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Shunde Fu,顺德府,,,120009,POINT,121433,FROM_AC,满志敏,满志敏,,2002/06/10
433,Baixiang Xian,柏乡县,柏鄉縣,114.680580,37.494690,河北柏乡县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhao Zhou,赵州,,,120009,POINT,121434,FROM_AC,满志敏,满志敏,,2002/06/10
434,Longping Xian,隆平县,隆平縣,114.766044,37.352280,河北隆尧县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhao Zhou,赵州,,,120009,POINT,121435,FROM_AC,满志敏,满志敏,,2002/06/10
435,Gaoyi Xian,高邑县,高邑縣,114.611526,37.604755,河北高邑县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhao Zhou,赵州,,,120009,POINT,121436,FROM_AC,满志敏,满志敏,,2002/06/10
436,Lincheng Xian,临城县,臨城縣,114.500061,37.439831,河北临城县治,Xian,县,6,1911,9,1911,9,,,Zhili,直隶,Zhao Zhou,赵州,,,120009,POINT,121437,FROM_AC,满志敏,满志敏,,2002/06/10
