FID_,OBJECTID,NAME_PY,NAME_CH,NAME_FT,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,DYN_PY,DYN_CH,LEV1_PY,LEV1_CH,LEV2_PY,LEV2_CH,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE,X_COORD,Y_COORD,AREA
,455,Funing Xian,阜宁县,阜寧縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Huai'an Fu,淮安府,120001,POLYGON,196466, ,满志敏,满志敏, , ,119.982002,33.942901,6103.109863
,456,Yancheng Xian,盐城县,鹽城縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Huai'an Fu,淮安府,120001,POLYGON,196467, ,满志敏,满志敏, , ,120.041000,33.417499,4368.100097
,457,Baoying Xian,宝应县,寶應縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Yangzhou Fu,扬州府,120001,POLYGON,196468, ,满志敏,满志敏, , ,119.267997,33.137599,2213.260009
,458,Gaoyou Zhou,高邮州,高郵州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Yangzhou Fu,扬州府,120001,POLYGON,196469, ,满志敏,满志敏, , ,119.443000,32.843799,2525.479980
,459,Xinghua Xian,兴化县,興化縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Yangzhou Fu,扬州府,120001,POLYGON,196470, ,满志敏,满志敏, , ,120.049003,33.025501,2313.510009
,460,Ganquan Xian,甘泉县,甘泉縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Yangzhou Fu,扬州府,120001,POLYGON,196471, ,满志敏,满志敏, , ,119.391998,32.519401,1288.189941
,461,Tai Zhou,泰州,泰州, ,Zhou,州,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Yangzhou Fu,扬州府,120001,POLYGON,196472, ,满志敏,满志敏, , ,120.098999,32.525901,2055.050048
,462,Dongtai Xian,东台县,東臺縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Yangzhou Fu,扬州府,120001,POLYGON,196473, ,满志敏,满志敏, , ,120.527000,32.858100,5329.140136
,463,Jiangdu Xian,江都县,江都縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Yangzhou Fu,扬州府,120001,POLYGON,196474, ,满志敏,满志敏, , ,119.638000,32.397201,1081.900024
,464,Yangzi Xian,扬子县,楊子縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Yangzhou Fu,扬州府,120001,POLYGON,196475, ,满志敏,满志敏, , ,119.170997,32.324001,601.856994
,465,Taixing Xian,泰兴县,泰興縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Tong Zhou,通州,120001,POLYGON,196476, ,满志敏,满志敏, , ,120.094001,32.219200,1453.829956
,466,Rugao Xian,如皋县,如皋縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Tong Zhou,通州,120001,POLYGON,196477, ,满志敏,满志敏, , ,120.802001,32.318099,3278.360107
,467,Tong Zhou,通州,通州, ,Benzhou,本州,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Tong Zhou,通州,120001,POLYGON,196478, ,满志敏,满志敏, , ,121.102996,32.068901,2466.270019
,468,Gaochun Xian,高淳县,高淳縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Jiangning Fu,江宁府,120001,POLYGON,196480, ,王文楚,满志敏, , ,118.961997,31.332000,806.440002
,469,Jiangpu Xian,江浦县,江浦縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Jiangning Fu,江宁府,120001,POLYGON,196481, ,王文楚,满志敏, , ,118.531997,32.036899,806.460021
,470,Jurong Xian,句容县,句容縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Jiangning Fu,江宁府,120001,POLYGON,196482, ,王文楚,满志敏, , ,119.191001,31.947599,1498.609985
,471,Lishui Xian,溧水县,溧水縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Jiangning Fu,江宁府,120001,POLYGON,196483, ,王文楚,满志敏, , ,119.027000,31.595199,1078.150024
,472,Jiangning Xian,江宁县,江寧縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Jiangning Fu,江宁府,120001,POLYGON,196484, ,王文楚,满志敏, , ,118.702003,31.856399,1007.250000
,473,Shangyuan Xian,上元县,上元縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Jiangning Fu,江宁府,120001,POLYGON,196485, ,王文楚,满志敏, , ,118.916999,31.980100,1271.369995
,474,Liuhe Xian,六合县,六合縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Jiangning Fu,江宁府,120001,POLYGON,196486, ,王文楚,满志敏, , ,118.789001,32.384601,1817.920043
,475,Jintan Xian,金坛县,金壇縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Zhenjiang Fu,镇江府,120001,POLYGON,196487, ,赵永复,满志敏, , ,119.501998,31.724599,980.046020
,476,Liyang Xian,溧阳县,溧陽縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Zhenjiang Fu,镇江府,120001,POLYGON,196488, ,赵永复,满志敏, , ,119.367996,31.422100,1537.380004
,477,Danyang Xian,丹阳县,丹陽縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Zhenjiang Fu,镇江府,120001,POLYGON,196489, ,赵永复,满志敏, , ,119.636001,31.960500,1070.030029
,478,Dantu Xian,丹徒县,丹徒縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Zhenjiang Fu,镇江府,120001,POLYGON,196490, ,赵永复,满志敏, , ,119.491996,32.139701,1116.250000
,479,Taiping Ting,太平厅,太平廳, ,Ting,厅,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Zhenjiang Fu,镇江府,120001,POLYGON,196491, ,满志敏,满志敏, , ,119.832000,32.186798,335.847991
,480,Jiangyin Xian,江阴县,江陰縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Changzhou Fu,常州府,120001,POLYGON,196492, ,赵永复,满志敏, , ,120.344001,31.859800,1320.530029
,481,Jinkui Xian,金匮县,金匱縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Changzhou Fu,常州府,120001,POLYGON,196493, ,赵永复,满志敏, , ,120.457000,31.591499,629.669982
,482,Wuxi Xian,无锡县,無錫縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Changzhou Fu,常州府,120001,POLYGON,196494, ,赵永复,满志敏, , ,120.236999,31.546699,874.393005
,483,Yanghu Xian,阳湖县,陽湖縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Changzhou Fu,常州府,120001,POLYGON,196495, ,赵永复,满志敏, , ,120.026000,31.602300,1233.319946
,484,Wujin Xian,武进县,武進縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Changzhou Fu,常州府,120001,POLYGON,196496, ,赵永复,满志敏, , ,119.844001,31.829399,926.127014
,485,Yixing Xian,宜兴县,宜興縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Changzhou Fu,常州府,120001,POLYGON,196497, ,赵永复,满志敏, , ,119.836997,31.445299,988.127014
,486,Jingxi Xian,荆溪县,荊溪縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Changzhou Fu,常州府,120001,POLYGON,196498, ,赵永复,满志敏, , ,119.712997,31.285499,1050.229980
,487,Jingjiang Xian,靖江县,靖江縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Changzhou Fu,常州府,120001,POLYGON,196499, ,赵永复,满志敏, , ,120.263000,32.033901,651.835021
,488,Zhaowen Xian,昭文县,昭文縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Suzhou Fu,苏州府,120001,POLYGON,196500, ,张修桂,满志敏, , ,120.899002,31.672800,656.004028
,489,Jianghu Ting,靖湖厅,靖湖廳, ,Ting,厅,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Suzhou Fu,苏州府,120001,POLYGON,196501, ,满志敏,满志敏, , ,120.174003,31.134199,757.450012
,490,Zhenze Xian,震泽县,震澤縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Suzhou Fu,苏州府,120001,POLYGON,196502, ,张修桂,满志敏, , ,120.527000,30.969299,672.526000
,491,Wujiang Xian,吴江县,吳江縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Suzhou Fu,苏州府,120001,POLYGON,196503, ,张修桂,满志敏, , ,120.725997,31.063400,621.468994
,492,Wu Xian,吴县,吳縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Suzhou Fu,苏州府,120001,POLYGON,196504, ,张修桂,满志敏, , ,120.404998,31.251899,931.515991
,493,Kunshan Xian,昆山县,崑山縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Suzhou Fu,苏州府,120001,POLYGON,196505, ,张修桂,满志敏, , ,120.995002,31.251100,485.382995
,494,Xinyang Xian,新阳县,新陽縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Suzhou Fu,苏州府,120001,POLYGON,196506, ,张修桂,满志敏, , ,120.928001,31.421899,429.864990
,495,Yuanhe Xian,元和县,元和縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Suzhou Fu,苏州府,120001,POLYGON,196507, ,张修桂,满志敏, , ,120.758003,31.291299,635.499023
,496,Changzhou Xian,长洲县,長洲縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Suzhou Fu,苏州府,120001,POLYGON,196508, ,张修桂,满志敏, , ,120.597000,31.430799,530.567016
,497,Changshu Xian,常熟县,常熟縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Suzhou Fu,苏州府,120001,POLYGON,196509, ,张修桂,满志敏, , ,120.703002,31.769800,1298.170043
,498,Taihu Ting,太湖厅,太湖廳, ,Ting,厅,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Suzhou Fu,苏州府,120001,POLYGON,196510, ,满志敏,满志敏, , ,120.390998,31.052700,224.882995
,499,Nanhui Xian,南汇县,南匯縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Songjiang Fu,松江府,120001,POLYGON,196511, ,傅林祥,满志敏, , ,121.692001,31.055700,1005.750000
,500,Chuansha Ting,川沙厅,川沙廳, ,Ting,厅,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Songjiang Fu,松江府,120001,POLYGON,196512, ,傅林祥,满志敏, , ,121.680000,31.254699,126.665000
,501,Fengxian Xian,奉贤县,奉賢縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Songjiang Fu,松江府,120001,POLYGON,196513, ,傅林祥,满志敏, , ,121.559997,30.915199,643.456970
,502,Huating Xian,华亭县,華亭縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Songjiang Fu,松江府,120001,POLYGON,196514, ,傅林祥,满志敏, , ,121.324996,30.923200,487.506011
,503,Qingpu Xian,青浦县,青浦縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Songjiang Fu,松江府,120001,POLYGON,196515, ,傅林祥,满志敏, , ,121.102996,31.130699,745.784973
,504,Jinshan Xian,金山县,金山縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Songjiang Fu,松江府,120001,POLYGON,196516, ,傅林祥,满志敏, , ,121.197998,30.840599,338.371002
,505,Shanghai Xian,上海县,上海縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Songjiang Fu,松江府,120001,POLYGON,196517, ,傅林祥,满志敏, , ,121.460998,31.172599,573.372985
,506,Lou Xian,娄县,婁縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Songjiang Fu,松江府,120001,POLYGON,196518, ,傅林祥,满志敏, , ,121.152000,31.001300,412.946990
,507,Baoshan Xian,宝山县,寶山縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Taicang Zhou,太仓州,120001,POLYGON,196519, ,王文楚,满志敏, , ,121.427001,31.357900,430.911987
,508,Zhenyang Xian,镇洋县,鎮洋縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Taicang Zhou,太仓州,120001,POLYGON,196520, ,王文楚,满志敏, , ,121.169998,31.500600,342.582000
,509,Taicang Zhou,太仓州,太倉州, ,Benzhou,本州,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Taicang Zhou,太仓州,120001,POLYGON,196521, ,王文楚,满志敏, , ,121.094001,31.599199,348.296997
,510,Jiading Xian,嘉定县,嘉定縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Taicang Zhou,太仓州,120001,POLYGON,196522, ,王文楚,满志敏, , ,121.241996,31.358299,461.243988
,511,Chongming Xian,崇明县,崇明縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Jiangsu,江苏,Taicang Zhou,太仓州,120001,POLYGON,196523, ,满志敏,满志敏, , ,121.568000,31.682800,1110.469970
,512,Changxing Xian,长兴县,長興縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Huzhou Fu,湖州府,120008,POLYGON,196524, ,邹逸麟,满志敏, , ,119.834999,30.990200,1664.890014
,513,Anji Xian,安吉县,安吉縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Huzhou Fu,湖州府,120008,POLYGON,196525, ,邹逸麟,满志敏, , ,119.709999,30.722000,737.010009
,514,Xiaofeng Xian,孝丰县,孝豐縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Huzhou Fu,湖州府,120008,POLYGON,196526, ,邹逸麟,满志敏, , ,119.489997,30.561199,1176.089965
,515,Wukang Xian,武康县,武康縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Huzhou Fu,湖州府,120008,POLYGON,196527, ,邹逸麟,满志敏, , ,119.940002,30.542100,469.105987
,516,Deqing Xian,德清县,德清縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Huzhou Fu,湖州府,120008,POLYGON,196528, ,邹逸麟,满志敏, , ,120.191001,30.572599,457.585998
,517,Gui'an Xian,归安县,歸安縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Huzhou Fu,湖州府,120008,POLYGON,196529, ,邹逸麟,满志敏, , ,120.160003,30.709400,805.906982
,518,Wucheng Xian,乌程县,烏程縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Huzhou Fu,湖州府,120008,POLYGON,196530, ,邹逸麟,满志敏, , ,120.190002,30.866199,1000.450012
,519,Shimen Xian,石门县,石門縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Jiaxing Fu,嘉兴府,120008,POLYGON,196531, ,钱林书,满志敏, , ,120.426002,30.567899,340.342987
,520,Tongxiang Xian,桐乡县,桐鄉縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Jiaxing Fu,嘉兴府,120008,POLYGON,196532, ,钱林书,满志敏, , ,120.571998,30.639099,461.002990
,521,Xiushui Xian,秀水县,秀水縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Jiaxing Fu,嘉兴府,120008,POLYGON,196533, ,钱林书,满志敏, , ,120.666999,30.805999,425.378997
,522,Jiaxing Xian,嘉兴县,嘉興縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Jiaxing Fu,嘉兴府,120008,POLYGON,196534, ,钱林书,满志敏, , ,120.832000,30.713600,516.148010
,523,Haiyan Xian,海盐县,海鹽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Jiaxing Fu,嘉兴府,120008,POLYGON,196535, ,钱林书,满志敏, , ,120.862998,30.523099,530.955993
,524,Pinghu Xian,平湖县,平湖縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Jiaxing Fu,嘉兴府,120008,POLYGON,196536, ,钱林书,满志敏, , ,121.093002,30.712299,537.578979
,525,Jiashan Xian,嘉善县,嘉善縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Jiaxing Fu,嘉兴府,120008,POLYGON,196537, ,钱林书,满志敏, , ,120.897003,30.899900,523.405029
,526,Changhua Xian,昌化县,昌化縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Hangzhou Fu,杭州府,120008,POLYGON,196538, ,钱林书,满志敏, , ,119.056999,30.158500,1338.969970
,527,Yuqian Xian,於潜县,於潛縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Hangzhou Fu,杭州府,120008,POLYGON,196539, ,钱林书,满志敏, , ,119.384002,30.197700,1090.050048
,528,Xincheng Xian,新城县,新城縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Hangzhou Fu,杭州府,120008,POLYGON,196540, ,钱林书,满志敏, , ,119.643997,30.038900,599.429992
,529,Lin'an Xian,临安县,臨安縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Hangzhou Fu,杭州府,120008,POLYGON,196541, ,钱林书,满志敏, , ,119.679000,30.267099,892.663024
,530,Yuhang Xian,余杭县,余杭縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Hangzhou Fu,杭州府,120008,POLYGON,196542, ,钱林书,满志敏, , ,119.861000,30.353799,716.577026
,531,Fuyang Xian,富阳县,富陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Hangzhou Fu,杭州府,120008,POLYGON,196543, ,钱林书,满志敏, , ,119.944000,29.973300,1181.510009
,532,Qiantang Xian,钱塘县,錢塘縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Hangzhou Fu,杭州府,120008,POLYGON,196544, ,钱林书,满志敏, , ,120.057998,30.253900,481.302001
,533,Renhe Xian,仁和县,仁和縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Hangzhou Fu,杭州府,120008,POLYGON,196545, ,钱林书,满志敏, , ,120.217002,30.379600,718.635009
,534,Haining Zhou,海宁州,海寧州, ,Zhou,州,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Hangzhou Fu,杭州府,120008,POLYGON,196546, ,钱林书,满志敏, , ,120.583000,30.442100,670.155029
,535,Chun'an Xian,淳安县,淳安縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Yanzhou Fu,严州府,120008,POLYGON,196548, ,张修桂,满志敏, , ,119.000999,29.702600,2962.530029
,536,Shouchang Xian,寿昌县,壽昌縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Yanzhou Fu,严州府,120008,POLYGON,196549, ,张修桂,满志敏, , ,119.144996,29.332599,741.627990
,537,Jiande Xian,建德县,建德縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Yanzhou Fu,严州府,120008,POLYGON,196550, ,张修桂,满志敏, , ,119.470001,29.549200,1633.380004
,538,Fenshui Xian,分水县,分水縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Yanzhou Fu,严州府,120008,POLYGON,196551, ,张修桂,满志敏, , ,119.388999,29.894500,842.856018
,539,Tonglu Xian,桐庐县,桐廬縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Yanzhou Fu,严州府,120008,POLYGON,196552, ,张修桂,满志敏, , ,119.691001,29.774799,1003.140014
,540,Taishun Xian,泰顺县,泰順縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Wenzhou Fu,温州府,120008,POLYGON,196553, ,孟刚,孟刚, , ,119.879997,27.548099,1969.780029
,541,Rui'an Xian,瑞安县,瑞安縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Wenzhou Fu,温州府,120008,POLYGON,196554, ,孟刚,孟刚, , ,120.343002,27.821699,2066.840087
,542,Pingyang Xian,平阳县,平陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Wenzhou Fu,温州府,120008,POLYGON,196555, ,孟刚,孟刚, , ,120.405998,27.523300,2125.639892
,543,Yongjia Xian,永嘉县,永嘉縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Wenzhou Fu,温州府,120008,POLYGON,196556, ,孟刚,孟刚, , ,120.625000,28.248500,3780.949951
,544,Suichang Xian,遂昌县,遂昌縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Chuzhou Fu,处州府,120008,POLYGON,196557, ,孟刚,孟刚, , ,119.078002,28.518699,2575.419921
,545,Xuanping Xian,宣平县,宣平縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Chuzhou Fu,处州府,120008,POLYGON,196558, ,孟刚,孟刚, , ,119.635002,28.649400,866.710021
,546,Longquan Xian,龙泉县,龍泉縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Chuzhou Fu,处州府,120008,POLYGON,196559, ,孟刚,孟刚, , ,119.077003,28.054500,3095.260009
,547,Jingning Xian,景宁县,景寧縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Chuzhou Fu,处州府,120008,POLYGON,196560, ,孟刚,孟刚, , ,119.605003,27.895099,2011.349975
,548,Qingyuan Xian,庆元县,慶元縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Chuzhou Fu,处州府,120008,POLYGON,196561, ,孟刚,孟刚, , ,119.142997,27.629299,1939.310058
,549,Songyang Xian,松阳县,松陽縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Chuzhou Fu,处州府,120008,POLYGON,196562, ,孟刚,孟刚, , ,119.444000,28.407600,1469.489990
,550,Yunhe Xian,云和县,云和縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Chuzhou Fu,处州府,120008,POLYGON,196563, ,孟刚,孟刚, , ,119.555000,28.135700,990.546020
,551,Qingtian Xian,青田县,青田縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Chuzhou Fu,处州府,120008,POLYGON,196564, ,孟刚,孟刚, , ,120.082000,28.146699,2750.709960
,552,Lishui Xian,丽水县,麗水縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Chuzhou Fu,处州府,120008,POLYGON,196565, ,孟刚,孟刚, , ,119.861999,28.449800,1265.030029
,553,Jinyun Xian,缙云县,縉云縣, ,Xian,县,6,1911,9,1911,9,Qingchao,清朝,Zhejiang,浙江,Chuzhou Fu,处州府,120008,POLYGON,196566, ,孟刚,孟刚, , ,120.204002,28.689300,1674.989990
,554,Changyuan Xian,长垣县,長垣縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Daming Fu,大名府,120009,POLYGON,196567, ,满志敏,满志敏, , ,114.809997,35.140201,1284.819946
,555,Daming Xian,大名县,大名縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Daming Fu,大名府,120009,POLYGON,196570, ,满志敏,满志敏, , ,114.962997,36.241901,1020.229980
,556,Yuancheng Xian,元城县,元城縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Daming Fu,大名府,120009,POLYGON,196571, ,满志敏,满志敏, , ,115.254997,36.307899,906.583007
,557,Nanle Xian,南乐县,南樂縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Daming Fu,大名府,120009,POLYGON,196572, ,满志敏,满志敏, , ,115.244003,36.091701,600.143005
,558,Qingfeng Xian,清丰县,清豐縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Daming Fu,大名府,120009,POLYGON,196573, ,满志敏,满志敏, , ,115.140998,35.921798,911.961975
,559,Yongnian Xian,永年县,永年縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Guangping Fu,广平府,120009,POLYGON,196574, ,满志敏,满志敏, , ,114.636001,36.760101,878.828002
,560,Handan Xian,邯郸县,邯鄲縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Guangping Fu,广平府,120009,POLYGON,196575, ,满志敏,满志敏, , ,114.490997,36.611598,601.926025
,561,Cheng'an Xian,成安县,成安縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Guangping Fu,广平府,120009,POLYGON,196577, ,满志敏,满志敏, , ,114.723999,36.413600,397.625000
,562,Guangping Xian,广平县,廣平縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Guangping Fu,广平府,120009,POLYGON,196578, ,满志敏,满志敏, , ,115.001998,36.496799,336.105987
,563,Feixiang Xian,肥乡县,肥鄉縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Guangping Fu,广平府,120009,POLYGON,196579, ,满志敏,满志敏, , ,114.828002,36.565101,511.432006
,564,Quzhou Xian,曲周县,曲周縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Guangping Fu,广平府,120009,POLYGON,196580, ,满志敏,满志敏, , ,115.092002,36.777599,942.372009
,565,Jize Xian,鸡泽县,雞澤縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Guangping Fu,广平府,120009,POLYGON,196581, ,满志敏,满志敏, , ,114.858001,36.872200,329.005004
,566,Qinghe Xian,清河县,清河縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Guangping Fu,广平府,120009,POLYGON,196583, ,满志敏,满志敏, , ,115.680000,37.033500,515.242004
,567,Xingtai Xian,邢台县,邢臺縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shunde Fu,顺德府,120009,POLYGON,196584, ,满志敏,满志敏, , ,114.171997,37.144100,2042.239990
,568,Nanhe Xian,南和县,南和縣, ,Xian,县,6,1911,9,1911,9,Qing Chao,清朝,Zhili,直隶,Shunde Fu,顺德府,120009,POLYGON,196585, ,满志敏,满志敏, , ,114.736999,37.006099,405.334991
