FID_,SYS_ID,NAME_PY,NAME_CH,NAME_FT,X_COORD,Y_COORD,PRES_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,DYN_PY,DYN_CH,LEV1_PY,LEV1_CH,LEV2_PY,LEV2_CH,NOTE_ID,OBJ_TYPE,GEO_ID,GEO_SRC,COMPILER,GEOCOMP,CHECKER,ENT_DATE
,106,Liangxiang,良乡县,良鄉縣,116.135582,39.741253,北京房山区东北良乡,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Shuntian Fu,顺天府,25000,POINT,9513,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,107,Yongqing,永清县,永清縣,116.490608,39.325710,河北永清县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Shuntian Fu,顺天府,25000,POINT,9513,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,108,Fangshan,房山县,房山縣,115.984718,39.710480,北京房山区,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Shuntian Fu,顺天府,25000,POINT,9513,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,109,Wanping,宛平县,宛平縣,116.368004,39.931427,北京市区,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Shuntian Fu,顺天府,25000,POINT,9513,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,110,Xianghe,香河县,香河縣,116.995972,39.765232,河北香河县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Shuntian Fu,顺天府,25000,POINT,9513,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,111,Wen'an,文安县,文安縣,116.464561,38.864807,河北文安县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Shuntian Fu,顺天府,25000,POINT,9513,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,112,Wuqing,武清县,武清縣,116.867287,39.517601,天津武清县西北旧武清镇,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Shuntian Fu,顺天府,25000,POINT,9513,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,113,Dacheng,大城县,大城縣,116.621887,38.695866,河北大城县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Shuntian Fu,顺天府,25000,POINT,9513,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,114,Sanhe,三河县,三河縣,117.076118,39.982788,河北三河县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Shuntian Fu,顺天府,25000,POINT,9513,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,115,Ninghe,宁河县,寧河縣,117.783150,39.463554,天津宁河县北宁河镇,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Shuntian Fu,顺天府,25000,POINT,9513,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,116,Baoding,保定县,保定縣,116.366257,39.006218,河北文安县西北新镇,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Shuntian Fu,顺天府,25000,POINT,9513,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,117,Jinghai,静海县,靜海縣,116.919083,38.934357,天津静海县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Tianjin Fu,天津府,25000,POINT,9514,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,118,Qing Xian,青县,青縣,116.825432,38.580715,河北青县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Tianjin Fu,天津府,25000,POINT,9514,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,119,Yanshan,盐山县,鹽山縣,117.225540,38.055328,河北盐山县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Tianjin Fu,天津府,25000,POINT,9514,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,120,Nanpi,南皮县,南皮縣,116.696785,38.037567,河北南皮县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Tianjin Fu,天津府,25000,POINT,9514,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,121,Tianjin,天津县,天津縣,117.187820,39.136971,天津市区,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Tianjin Fu,天津府,25000,POINT,9514,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,122,Qingyun,庆云县,慶云縣,117.401329,37.851643,河北盐山县东南庆云,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Tianjin Fu,天津府,25000,POINT,9514,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,123,Cang Zhou,沧州,滄州,116.861969,38.309002,河北沧州市,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Tianjin Fu,天津府,25000,POINT,9514,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,124,Linyu,临榆县,臨榆縣,119.770241,40.010193,河北秦皇岛市山海关,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Yongping Fu,永平府,25000,POINT,9515,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,125,Leting,乐亭县,樂亭縣,118.918282,39.424881,河北乐亭县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Yongping Fu,永平府,25000,POINT,9515,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,126,Changli,昌黎县,昌黎縣,119.166412,39.706974,河北昌黎县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Yongping Fu,永平府,25000,POINT,9515,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,127,Funing,抚宁县,撫寧縣,119.230164,39.884670,河北抚宁县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Yongping Fu,永平府,25000,POINT,9515,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,128,Qian'an,迁安县,遷安縣,118.691513,40.008873,河北迁安县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Yongping Fu,永平府,25000,POINT,9515,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,129,Luancheng,栾城县,欒城縣,114.652695,37.885780,河北栾城县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,130,Zanhuang,赞皇县,贊皇縣,114.376984,37.662655,河北赞皇县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,131,Jin Zhou,晋州,晉州,115.035423,38.032494,河北晋州市,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,132,Yuanshi,元氏县,元氏縣,114.508812,37.750031,河北元氏县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,133,Wuji,无极县,無極縣,114.969360,38.176727,河北无极县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,134,Jingxing,井陉县,井陘縣,114.017784,38.006161,河北井陉县西南井陉,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,135,Xinle,新乐县,新樂縣,114.787605,38.395042,河北新乐市东北新乐镇,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,136,Pingshan,平山县,平山縣,114.193924,38.252403,河北平山县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,137,Lingshou,灵寿县,靈壽縣,114.365883,38.305470,河北灵寿县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,138,Hangtang,行唐县,行唐縣,114.543610,38.436069,河北行唐县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,139,Gaocheng,藁城县,藁城縣,114.834183,38.036713,河北藁城市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,140,Zhengding,正定县,正定縣,114.563644,38.140110,河北正定县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,141,Fuping,阜平县,阜平縣,114.187561,38.853050,河北阜平县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,142,Huolu,获鹿县,獲鹿縣,114.307724,38.083111,河北鹿泉市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Zhili,直隶,Zhengding Fu,正定府,25000,POINT,9516,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,208,Zhuanglang Ting,庄浪厅,莊浪廳,103.258614,36.736996,甘肃永登县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Liangzhou Fu,凉州府,25000,POINT,9534,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,209,Gaolan Xian,皋兰县,皋蘭縣,103.847137,36.047031,甘肃兰州市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Lanzhou Fu,兰州府,25000,POINT,9536,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,210,Jingyuan Xian,靖远县,靖遠縣,104.684288,36.565273,甘肃靖远县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Lanzhou Fu,兰州府,25000,POINT,9536,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,211,Yancha Ting,盐茶厅,鹽茶廳,105.642319,36.560551,宁夏海原县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Pingliang Fu,平凉府,25000,POINT,9529,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,212,Dunhuang Xian,敦煌县,敦煌縣,94.650879,40.140526,甘肃敦煌县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Anxi Zhou,安西州,25000,POINT,9530,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,213,Yumen Xian,玉门县,玉門縣,97.023842,40.273872,甘肃玉门市西北赤金/玉门镇？,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Anxi Zhou,安西州,25000,POINT,9530,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,214,Gaotai Xian,高台县,高臺縣,99.820282,39.381218,甘肃高台县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Su Zhou,肃州,25000,POINT,9531,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,215,Fuyi Ting,抚彝厅,撫彝廳,100.060799,39.314152,甘肃临泽县西北蓼泉乡,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Ganzhou Fu,甘州府,25000,POINT,9532,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,216,Zhangye Xian,张掖县,張掖縣,100.449921,38.933113,甘肃张掖县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Ganzhou Fu,甘州府,25000,POINT,9532,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,217,Yongchang Xian,永昌县,永昌縣,101.969124,38.246647,甘肃永昌县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Liangzhou Fu,凉州府,25000,POINT,9534,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,218,Shandan Xian,山丹县,山丹縣,101.087959,38.781105,甘肃山丹县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Ganzhou Fu,甘州府,25000,POINT,9532,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,219,Zhenfan Xian,镇番县,鎮番縣,103.088844,38.625671,甘肃民勤县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Liangzhou Fu,凉州府,25000,POINT,9534,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,220,Ningshuo Xian,宁朔县,寧朔縣,106.273972,38.466972,宁夏银川市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Ningxia Fu,宁夏府,25000,POINT,9533,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,221,Ningxia Xian,宁夏县,寧夏縣,106.273972,38.466972,宁夏银川市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Ningxia Fu,宁夏府,25000,POINT,9533,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,222,Ling Zhou,灵州,靈州,106.328140,38.088886,宁夏灵武县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Ningxia Fu,宁夏府,25000,POINT,9533,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,223,Datong Xian,大通县,大通縣,101.540687,37.032288,青海大通县西北旧大通（白塔）,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Xining Fu,西宁府,25000,POINT,9535,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,224,Gulang Xian,古浪县,古浪縣,102.880882,37.463989,甘肃古浪县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Liangzhou Fu,凉州府,25000,POINT,9534,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,225,Wuwei Xian,武威县,武威縣,102.634697,37.926918,甘肃武威县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Liangzhou Fu,凉州府,25000,POINT,9534,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,226,Zhongwei Xian,中卫县,中衛縣,105.186607,37.513248,宁夏中卫县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Ningxia Fu,宁夏府,25000,POINT,9533,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,227,Guide Ting,贵德厅,貴德廳,101.448204,36.053295,青海贵德县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Xining Fu,西宁府,25000,POINT,9535,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,228,Xining Xian,西宁县,西寧縣,101.783936,36.608856,青海西宁市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Xining Fu,西宁府,25000,POINT,9535,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,229,Bayanrongge Ting,巴燕戎格厅,巴燕戎格廳,102.269150,36.093975,青海化隆回族自治县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Xining Fu,西宁府,25000,POINT,9535,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,230,Nianbo Xian,碾伯县,碾伯縣,102.394409,36.487244,青海乐都县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Xining Fu,西宁府,25000,POINT,9535,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,231,Pingfan Xian,平番县,平番縣,103.258614,36.736996,甘肃永登县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Liangzhou Fu,凉州府,25000,POINT,9534,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,232,Guyuan Zhou,固原州,固原州,106.278099,36.014095,宁夏回族自治区固原县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Pingliang Fu,平凉府,25000,POINT,9529,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,233,Anhua Xian,安化县,安化縣,107.876022,36.005165,甘肃庆阳县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Qingyang Fu,庆阳府,25000,POINT,9537,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,234,Huan Xian,环县,環縣,107.304321,36.573410,甘肃环县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Qingyang Fu,庆阳府,25000,POINT,9537,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,235,Heshui Xian,合水县,合水縣,108.116104,36.018047,甘肃合水县东北城关乡（老合水）,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Qingyang Fu,庆阳府,25000,POINT,9537,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,236,Xunhua Ting,循化厅,循化廳,102.480789,35.846066,甘肃循化撒拉族自治县,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Lanzhou Fu,兰州府,25000,POINT,9536,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,237,He Zhou,河州,河州,103.211174,35.607285,甘肃临夏市区,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Lanzhou Fu,兰州府,25000,POINT,9536,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,238,Didao Zhou,狄道州,狄道州,103.857941,35.379147,甘肃临洮县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Lanzhou Fu,兰州府,25000,POINT,9536,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,239,Longxi Xian,陇西县,隴西縣,104.635605,35.007137,甘肃陇西县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,25000,POINT,9538,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,240,Weiyuan Xian,渭源县,渭源縣,104.210167,35.139488,甘肃渭源县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Lanzhou Fu,兰州府,25000,POINT,9536,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,241,Anding Xian,安定县,安定縣,104.620308,35.575092,甘肃定西县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,25000,POINT,9538,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,242,Jin Xian,金县,金縣,104.107872,35.846821,甘肃榆中县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Lanzhou Fu,兰州府,25000,POINT,9536,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,243,Huining Xian,会宁县,會寧縣,105.056137,35.694199,甘肃会宁县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,25000,POINT,9538,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,244,Tongwei Xian,通渭县,通渭縣,105.249489,35.213928,甘肃通渭县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,25000,POINT,9538,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,245,Jingning Zhou,静宁州,靜寧州,105.728821,35.524097,甘肃静宁县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Pingliang Fu,平凉府,25000,POINT,9529,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,246,Pingliang Xian,平凉县,平涼縣,106.685661,35.535847,甘肃平凉市,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Pingliang Fu,平凉府,25000,POINT,9529,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,247,Huating Xian,华亭县,華亭縣,106.651955,35.218842,甘肃华亭县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Pingliang Fu,平凉府,25000,POINT,9529,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,248,Longde Xian,隆德县,隆德縣,106.122238,35.617092,宁夏回族自治区隆德县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Pingliang Fu,平凉府,25000,POINT,9529,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,249,Ning Zhou,宁州,寧州,107.930466,35.501427,甘肃宁县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Qingyang Fu,庆阳府,25000,POINT,9537,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,250,Chongxin Xian,崇信县,崇信縣,107.045731,35.305904,甘肃崇信县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Jing Zhou,泾州,25000,POINT,9539,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,251,Lingtai Xian,灵台县,靈臺縣,107.616302,35.071903,甘肃灵台县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Jing Zhou,泾州,25000,POINT,9539,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,252,Zhenyuan Xian,镇原县,鎮原縣,107.196808,35.683887,甘肃镇原县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Jing Zhou,泾州,25000,POINT,9539,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,253,Zhuonisi,卓尼司,卓尼司,103.507584,34.598072,卓尼县,Tusi,土司,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,25000,POINT,9538,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,254,Taozhou Ting,洮州厅,洮州廳,103.669266,34.676853,甘肃临潭县东新城,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,25000,POINT,9538,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,255,Zhang Xian,漳县,漳縣,104.472137,34.850636,甘肃漳县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,25000,POINT,9538,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,256,Ningyuan Xian,宁远县,寧遠縣,104.885292,34.720016,甘肃武山县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,25000,POINT,9538,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,257,Min Zhou,岷州,岷州,104.030251,34.436455,甘肃岷县,Zhou,州,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,25000,POINT,9538,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,258,Fuqiang Xian,伏羌县,伏羌縣,105.329079,34.739437,甘肃甘谷县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,25000,POINT,9538,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,259,Qin'an Xian,秦安县,秦安縣,105.672707,34.863220,甘肃秦安县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Qin Zhou,秦州,25000,POINT,9540,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,260,Xihe Xian,西和县,西和縣,105.290726,34.011929,甘肃西和县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Gongchang Fu,巩昌府,25000,POINT,9538,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,261,Sancha Ting,三岔厅,三岔廳,106.416092,34.502998,甘肃天水县东三岔镇,Ting,厅,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Qin Zhou,秦州,25000,POINT,9540,FROM_TAN, ,傅林祥/余慰,邹逸麟,2001/06/30
,262,Qingshui Xian,清水县,清水縣,106.136581,34.746304,甘肃清水县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Qin Zhou,秦州,25000,POINT,9540,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,263,Cheng Xian,成县,成縣,105.730316,33.743565,甘肃成县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Jie Zhou,阶州,25000,POINT,9541,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,264,Liangdang Xian,两当县,兩當縣,106.298553,33.909630,甘肃两当县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Qin Zhou,秦州,25000,POINT,9540,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,265,Hui Xian,徽县,徽縣,106.086670,33.777554,甘肃徽县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Qin Zhou,秦州,25000,POINT,9540,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,266,Wen Xian,文县,文縣,104.678078,32.948002,甘肃文县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Jie Zhou,阶州,25000,POINT,9541,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,267,Pingluo Xian,平罗县,平羅縣,106.542938,38.906406,宁夏平罗县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Ningxia Fu,宁夏府,25000,POINT,9533,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,268,Li Xian,礼县,禮縣,105.178291,34.191364,甘肃礼县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Gansu,甘肃,Qin Zhou,秦州,25000,POINT,9540,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,269,Lechang Xian,乐昌县,樂昌縣,113.346794,25.134874,广东乐昌县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangdong,广东,Shaozhou Fu,韶州府,25000,POINT,9545,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,270,Renhua Xian,仁化县,仁化縣,113.743118,25.090054,广东仁化县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangdong,广东,Shaozhou Fu,韶州府,25000,POINT,9545,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,271,Yangshan Xian,阳山县,陽山縣,112.638267,24.485014,广东阳山县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangdong,广东,Lian Zhou,连州,25000,POINT,9544,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
,272,Qujiang Xian,曲江县,曲江縣,113.603417,24.810209,广东曲江县,Xian,县,6,1820,9,1820,9,Qingchao,清朝,Guangdong,广东,Shaozhou Fu,韶州府,25000,POINT,9545,FROM_AC, ,傅林祥/余慰,邹逸麟,2001/06/30
